,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1627,Lawndale,33.887710499125994,-118.35647649033992,CVS pharmacy,33.88782077493991,-118.35202042779807,Pharmacy
1628,Lawndale,33.887710499125994,-118.35647649033992,Spires Restaurant Lawndale,33.88752104375985,-118.35304488339445,American Restaurant
1629,Lawndale,33.887710499125994,-118.35647649033992,Inca Gourmet Peruvian Restaurant,33.888972628828036,-118.35307627788944,Peruvian Restaurant
1630,Lawndale,33.887710499125994,-118.35647649033992,Papa John's Pizza,33.88898870310792,-118.35297426102773,Pizza Place
1631,Lawndale,33.887710499125994,-118.35647649033992,McDonald's,33.88941015828151,-118.3519399407237,Fast Food Restaurant
1632,Lawndale,33.887710499125994,-118.35647649033992,Annapurna Garden,33.888949155807495,-118.35327744483948,Indian Restaurant
1633,Lawndale,33.887710499125994,-118.35647649033992,i-405 / manhattan beach blvd,33.887539,-118.356822,Intersection
1634,Lawndale,33.887710499125994,-118.35647649033992,Saigon Market,33.888340422014174,-118.35308923077118,Grocery Store
1635,Lawndale,33.887710499125994,-118.35647649033992,Aloisio Silva BJJ,33.887164,-118.3591,Martial Arts Dojo
1636,Lawndale,33.887710499125994,-118.35647649033992,Shell,33.889428270593285,-118.3610494057521,Gas Station
1637,Lawndale,33.887710499125994,-118.35647649033992,Cicitos Bakery,33.888051000000004,-118.353485,Bakery
1638,Lawndale,33.887710499125994,-118.35647649033992,GR8 Body Fitness,33.88876893227669,-118.35340571595715,Gym
1639,Lawndale,33.887710499125994,-118.35647649033992,Waxman's Gym,33.8887278429111,-118.35968317895114,Gym
1640,Lawndale,33.887710499125994,-118.35647649033992,Mr. J's Liquor,33.886857,-118.35205900000001,Liquor Store
1641,Lawndale,33.887710499125994,-118.35647649033992,Days Inn Los Angeles LAX/ Redondo And Manhattan Beach,33.888565068924066,-118.35182008305672,Hotel
1642,Lawndale,33.887710499125994,-118.35647649033992,Rolling Zone Creamery,33.887772,-118.351474,Ice Cream Shop
1643,Lawndale,33.887710499125994,-118.35647649033992,La Salsa,33.8873012616613,-118.36173357375246,Mexican Restaurant
1644,Lawndale,33.887710499125994,-118.35647649033992,Smoke Zone,33.8881358905156,-118.36182897029545,Smoke Shop
1645,Leimert Park,34.013050516583704,-118.3263397081546,7-Eleven,34.0106591836593,-118.323757052421,Convenience Store
1646,Lennox,33.9381744999129,-118.35714748618385,La Feria,33.937203814283734,-118.36170317067207,Mexican Restaurant
1647,Lennox,33.9381744999129,-118.35714748618385,JET STRIP,33.93932508780157,-118.35236966801959,Strip Club
1648,Lennox,33.9381744999129,-118.35714748618385,7-Eleven,33.937824,-118.352984,Convenience Store
1649,Lennox,33.9381744999129,-118.35714748618385,Taco Dollar,33.93977415194642,-118.36151021173265,Taco Place
1650,Lennox,33.9381744999129,-118.35714748618385,Lennox Park,33.93724240996231,-118.35838210680835,Park
1651,Lennox,33.9381744999129,-118.35714748618385,Cathedral Ham Co,33.938506,-118.36097,Food
1652,Lennox,33.9381744999129,-118.35714748618385,Don Rogelio's Tex Mex Restaurant,33.9395946264267,-118.36080372333527,Mexican Restaurant
1653,Lennox,33.9381744999129,-118.35714748618385,Lennox Pollo,33.937600479479634,-118.36127542246905,Mexican Restaurant
1654,Lennox,33.9381744999129,-118.35714748618385,Pizza Loca,33.938371999999994,-118.352962,Pizza Place
1655,Lennox,33.9381744999129,-118.35714748618385,Top Valu Market,33.93758614704525,-118.35298495722469,Grocery Store
1656,Lennox,33.9381744999129,-118.35714748618385,Tacos El Vaquero Truck,33.937483,-118.35288231666667,Taco Place
1657,Lennox,33.9381744999129,-118.35714748618385,Taco Dollar Truck,33.93676486996472,-118.35278767277713,Mexican Restaurant
1658,Lennox,33.9381744999129,-118.35714748618385,La Playa Market,33.93817947067394,-118.36204011692517,Convenience Store
1659,Lennox,33.9381744999129,-118.35714748618385,Inglewood True Value Hardware & Supply,33.93957762238999,-118.35244137050645,Hardware Store
1660,Lincoln Heights,34.07041049912373,-118.21030549999999,The Heights Deli & Bottle Shop,34.073909433086754,-118.2107582480946,Pizza Place
1661,Lincoln Heights,34.07041049912373,-118.21030549999999,El Huarachito,34.07363834183178,-118.20995839311657,Mexican Restaurant
1662,Lincoln Heights,34.07041049912373,-118.21030549999999,Corn Man,34.07281527864445,-118.21447586690566,Food Truck
1663,Lincoln Heights,34.07041049912373,-118.21030549999999,King Taco Restaurant,34.07355149506648,-118.2114804955352,Mexican Restaurant
1664,Lincoln Heights,34.07041049912373,-118.21030549999999,Hm157,34.073419,-118.2087,Music Venue
1665,Lincoln Heights,34.07041049912373,-118.21030549999999,SUBWAY,34.07347314802758,-118.20947079554992,Sandwich Place
1666,Lincoln Heights,34.07041049912373,-118.21030549999999,Maracas Cafe & Catering,34.07352148333333,-118.20647193333333,Mexican Restaurant
1667,Lincoln Heights,34.07041049912373,-118.21030549999999,Redbox,34.07375,-118.207826,Video Store
1668,Lincoln Heights,34.07041049912373,-118.21030549999999,Shell,34.073477162059596,-118.20754728548782,Gas Station
1669,Lincoln Heights,34.07041049912373,-118.21030549999999,7-Eleven,34.0742560481657,-118.20761270821,Convenience Store
1670,Lincoln Heights,34.07041049912373,-118.21030549999999,Carl's Jr.,34.07405235869141,-118.207171282616,Fast Food Restaurant
1671,Lincoln Heights,34.07041049912373,-118.21030549999999,McDonald's,34.074064240646656,-118.20874460041523,Fast Food Restaurant
1672,Lincoln Heights,34.07041049912373,-118.21030549999999,ampm,34.073981,-118.212105,Convenience Store
1673,Lincoln Heights,34.07041049912373,-118.21030549999999,KFC,34.073865064277825,-118.21290667717756,Fried Chicken Joint
1674,Lincoln Heights,34.07041049912373,-118.21030549999999,Taco Bell,34.073864,-118.212878,Fast Food Restaurant
1675,Lincoln Heights,34.07041049912373,-118.21030549999999,Los Tres Cochinitos,34.066297999999996,-118.208445,Mexican Restaurant
1676,Lincoln Heights,34.07041049912373,-118.21030549999999,Lincoln Mini Mall,34.07354031996474,-118.2141560164729,Shopping Mall
1677,Littlerock,34.52132242568059,-117.97827605507008,Charlie Brown Farms,34.521368895585105,-117.98073214408373,Farmers Market
1678,Littlerock,34.52132242568059,-117.97827605507008,Family Dollar,34.5212754083322,-117.97911861237009,Discount Store
1679,Littlerock,34.52132242568059,-117.97827605507008,Farmer's Market Restaurant,34.52093440702388,-117.98315924042161,Mexican Restaurant
1680,Littlerock,34.52132242568059,-117.97827605507008,Domino's Pizza,34.52149,-117.98340300000001,Pizza Place
1681,Littlerock,34.52132242568059,-117.97827605507008,McDonald's,34.521455390649585,-117.97901272773743,Fast Food Restaurant
1682,Littlerock,34.52132242568059,-117.97827605507008,Burger King,34.520396401138456,-117.98054426908493,Fast Food Restaurant
1683,Littlerock,34.52132242568059,-117.97827605507008,Cable,34.52185052747546,-117.98305749893187,Business Service
1684,Lomita,33.79130949912721,-118.31796600000015,Sushi Delight,33.790199496234514,-118.31791760922364,Asian Restaurant
1685,Lomita,33.79130949912721,-118.31796600000015,Cold Stone Creamery,33.789922,-118.319435,Ice Cream Shop
1686,Lomita,33.79130949912721,-118.31796600000015,Continental Gourmet Market - Lomita,33.79113015024018,-118.31983794455316,Argentinian Restaurant
1687,Lomita,33.79130949912721,-118.31796600000015,Burger City Grill,33.78939795439166,-118.31654674694514,Burger Joint
1688,Lomita,33.79130949912721,-118.31796600000015,Honey Boba,33.78911770735672,-118.31744731764273,Tea Room
1689,Lomita,33.79130949912721,-118.31796600000015,Quality Inn Lomita - Torrance,33.79003,-118.315823,Hotel
1690,Lomita,33.79130949912721,-118.31796600000015,Pho 1945,33.7901474806108,-118.3137558303508,Vietnamese Restaurant
1691,Lomita,33.79130949912721,-118.31796600000015,Tamaen,33.790172554966695,-118.31343717501261,Japanese Restaurant
1692,Lomita,33.79130949912721,-118.31796600000015,Go Go Juice,33.790164920358514,-118.31371484328541,Café
1693,Lomita,33.79130949912721,-118.31796600000015,Big Lots,33.7903343372516,-118.31853751104507,Big Box Store
1694,Lomita,33.79130949912721,-118.31796600000015,Soho Thai Fusion Bar & Grill,33.78927391229822,-118.31756706522577,Thai Restaurant
1695,Lomita,33.79130949912721,-118.31796600000015,Szechwan Chinese Restaurant,33.78956554896366,-118.31764854265303,Asian Restaurant
1696,Lomita,33.79130949912721,-118.31796600000015,Enterprise Rent-A-Car,33.7893485356092,-118.32110837101936,Rental Car Location
1697,Lomita,33.79130949912721,-118.31796600000015,99 Cents Only Stores,33.790152,-118.319086,Discount Store
1698,Lomita,33.79130949912721,-118.31796600000015,Redbox,33.78951,-118.318124,Video Store
1699,Lomita,33.79130949912721,-118.31796600000015,Starbucks,33.78915184335876,-118.31843757747112,Coffee Shop
1700,Lomita,33.79130949912721,-118.31796600000015,Popeyes Louisiana Kitchen,33.789288,-118.319469,Fried Chicken Joint
1701,Lomita,33.79130949912721,-118.31796600000015,The Wok Experience,33.78931166912641,-118.3187051096864,Chinese Restaurant
1702,Lomita,33.79130949912721,-118.31796600000015,Wells Fargo Bank,33.789794364725005,-118.32022458314896,Bank
1703,Lomita,33.79130949912721,-118.31796600000015,U.S. Bank ATM,33.78898661312675,-118.3225265136937,ATM
1704,Lomita,33.79130949912721,-118.31796600000015,A1 BBQ,33.78949955198893,-118.31505872660192,Chinese Restaurant
1705,Lomita,33.79130949912721,-118.31796600000015,Jay's Donuts,33.78931717593904,-118.31688587690253,Bakery
1706,Lomita,33.79130949912721,-118.31796600000015,Hertz,33.79011646349542,-118.31356647766901,Rental Car Location
1707,Lomita,33.79130949912721,-118.31796600000015,Sally Beauty,33.790057,-118.31382,Health & Beauty Service
1708,Lomita,33.79130949912721,-118.31796600000015,Papa John's Pizza,33.78971939600935,-118.31429887607476,Pizza Place
1709,Lomita,33.79130949912721,-118.31796600000015,Red West Pizza,33.790161404761,-118.318044964667,Pizza Place
1710,Lomita,33.79130949912721,-118.31796600000015,CVS pharmacy,33.78910604954962,-118.32040154125569,Pharmacy
1711,Lomita,33.79130949912721,-118.31796600000015,CVS pharmacy,33.7896480380777,-118.31508988652523,Pharmacy
1712,Lomita,33.79130949912721,-118.31796600000015,Jiffy Lube,33.78979005114784,-118.32254793803156,Automotive Shop
1713,Lomita,33.79130949912721,-118.31796600000015,SUBWAY,33.790212338549544,-118.31360810088529,Sandwich Place
1714,Lomita,33.79130949912721,-118.31796600000015,Weiland Taphouse & BBQ,33.78923,-118.317628,Bar
1715,Lomita,33.79130949912721,-118.31796600000015,Silly Goose Playground,33.792523829017895,-118.32020499270823,Playground
1716,Lomita,33.79130949912721,-118.31796600000015,Grass Green Carpet Cleaning Lomita,33.793430328369,-118.31652832031,Business Service
1717,Lomita,33.79130949912721,-118.31796600000015,Shell,33.78919249487026,-118.31975519657135,Gas Station
1718,Lomita,33.79130949912721,-118.31796600000015,Sushi Cal,33.78981831545881,-118.31419819487338,Sushi Restaurant
1719,Long Beach,33.80658069997873,-118.15606399999999,Oil Patch Liquor,33.804681157755866,-118.15917473669552,Liquor Store
1720,Long Beach,33.80658069997873,-118.15606399999999,FedEx Ship Center,33.802369,-118.157349,Shipping Store
1721,Long Beach,33.80658069997873,-118.15606399999999,Precision Rehabilitation,33.809964,-118.154323,Gym / Fitness Center
1722,Long Beach,33.80658069997873,-118.15606399999999,Crossfit Signal Hill Inc.,33.803074843361486,-118.1544835089654,Gym / Fitness Center
1723,Los Feliz,34.10785849912326,-118.2884085,Maru Coffee,34.106550226977426,-118.287378448777,Coffee Shop
1724,Los Feliz,34.10785849912326,-118.2884085,Jeni's Splendid Ice Creams,34.1069379043039,-118.2872845293165,Ice Cream Shop
1725,Los Feliz,34.10785849912326,-118.2884085,Alcove Cafe & Bakery,34.10625277556945,-118.2876218111848,Café
1726,Los Feliz,34.10785849912326,-118.2884085,All Time,34.10882745719124,-118.28734820910664,Coffee Shop
1727,Los Feliz,34.10785849912326,-118.2884085,Yuca's Taqueria,34.10917297857339,-118.28723461415058,Mexican Restaurant
1728,Los Feliz,34.10785849912326,-118.2884085,Blue Bottle Coffee,34.109523845081355,-118.28737615038757,Coffee Shop
1729,Los Feliz,34.10785849912326,-118.2884085,Lou Wine Shop & Tastings,34.10582201321357,-118.28787499611914,Wine Shop
1730,Los Feliz,34.10785849912326,-118.2884085,Big Bar,34.10623358069869,-118.28762733786607,Cocktail Bar
1731,Los Feliz,34.10785849912326,-118.2884085,Lassens Natural Foods,34.109689162070005,-118.28726987475468,Health Food Store
1732,Los Feliz,34.10785849912326,-118.2884085,McCall's Meat & Fish Company,34.11043852867184,-118.28758307116044,Butcher
1733,Los Feliz,34.10785849912326,-118.2884085,Vinoteca Farfalla,34.10738119504032,-118.2872984059196,Wine Bar
1734,Los Feliz,34.10785849912326,-118.2884085,Community,34.10895893514781,-118.28733993058368,American Restaurant
1735,Los Feliz,34.10785849912326,-118.2884085,Little Dom's,34.110850649555225,-118.28734776435331,Italian Restaurant
1736,Los Feliz,34.10785849912326,-118.2884085,Dragonfly DuLou,34.10952,-118.287074,Kids Store
1737,Los Feliz,34.10785849912326,-118.2884085,The Coffee Bean & Tea Leaf,34.10971704455117,-118.28782562876265,Coffee Shop
1738,Los Feliz,34.10785849912326,-118.2884085,Starbucks Reserve,34.11131721601502,-118.28727216586057,Coffee Shop
1739,Los Feliz,34.10785849912326,-118.2884085,Farfalla Trattoria,34.10762729440008,-118.28732813269026,Italian Restaurant
1740,Los Feliz,34.10785849912326,-118.2884085,Jasmine's Garden,34.108726000000004,-118.287245,Flower Shop
1741,Los Feliz,34.10785849912326,-118.2884085,Tropicalia,34.10732977063838,-118.28736468766607,Brazilian Restaurant
1742,Los Feliz,34.10785849912326,-118.2884085,Organic Liaison,34.104866,-118.291471,Spa
1743,Los Feliz,34.10785849912326,-118.2884085,Ye Rustic Inn,34.10437166645735,-118.28778896592065,Dive Bar
1744,Los Feliz,34.10785849912326,-118.2884085,Yen Sushi & Sake Bar,34.109781346156694,-118.2880013830977,Sushi Restaurant
1745,Los Feliz,34.10785849912326,-118.2884085,Qwench Juice Bar,34.105827036070494,-118.28759578054675,Juice Bar
1746,Los Feliz,34.10785849912326,-118.2884085,Puran's Hillhurst,34.10940507135522,-118.28738620171669,Mediterranean Restaurant
1747,Los Feliz,34.10785849912326,-118.2884085,Lucifers Pizza,34.10705192969178,-118.28731708307089,Pizza Place
1748,Los Feliz,34.10785849912326,-118.2884085,La Pergoletta,34.103830237301764,-118.28703223828683,Italian Restaurant
1749,Los Feliz,34.10785849912326,-118.2884085,MessHall Kitchen,34.11175606486699,-118.28779015594775,American Restaurant
1750,Los Feliz,34.10785849912326,-118.2884085,Stamp Proper Foods,34.11135140538648,-118.28744825055223,New American Restaurant
1751,Los Feliz,34.10785849912326,-118.2884085,Cafe Los Feliz,34.110555091677746,-118.28738057449036,Bakery
1752,Los Feliz,34.10785849912326,-118.2884085,Palermo Italian Restaurant,34.10471728568527,-118.29166842522127,Italian Restaurant
1753,Los Feliz,34.10785849912326,-118.2884085,Daily Donuts,34.10563961230339,-118.28727295760305,Donut Shop
1754,Los Feliz,34.10785849912326,-118.2884085,House of Pies,34.10514217,-118.29205467,Diner
1755,Los Feliz,34.10785849912326,-118.2884085,Chi Dynasty,34.104214575879006,-118.2878361408167,Chinese Restaurant
1756,Los Feliz,34.10785849912326,-118.2884085,Fred 62,34.10463709749811,-118.29166492973464,Diner
1757,Los Feliz,34.10785849912326,-118.2884085,Tacos Tu Madre,34.104440272249924,-118.29167638328936,Mexican Restaurant
1758,Los Feliz,34.10785849912326,-118.2884085,Vintage Los Feliz 3 Cinemas,34.104400924208534,-118.29136584985085,Movie Theater
1759,Los Feliz,34.10785849912326,-118.2884085,For Pets Only,34.10557020535555,-118.28767521514285,Pet Store
1760,Los Feliz,34.10785849912326,-118.2884085,Meowdy,34.106495977450784,-118.28786373138428,Clothing Store
1761,Los Feliz,34.10785849912326,-118.2884085,Bru Coffeebar,34.104989815894136,-118.29158819281975,Coffee Shop
1762,Los Feliz,34.10785849912326,-118.2884085,Albertsons,34.109087,-118.2879814,Grocery Store
1763,Los Feliz,34.10785849912326,-118.2884085,Cugurt,34.105712585472915,-118.28706477488126,Greek Restaurant
1764,Los Feliz,34.10785849912326,-118.2884085,Los Feliz Farmer's Market,34.104901652572046,-118.29218071609806,Farmers Market
1765,Los Feliz,34.10785849912326,-118.2884085,Mustard Seed Cafe,34.10679568629879,-118.28739437621921,Breakfast Spot
1766,Los Feliz,34.10785849912326,-118.2884085,Spitfire Girl,34.106519585186994,-118.28761918568203,Gift Shop
1767,Los Feliz,34.10785849912326,-118.2884085,Simply Thai,34.10463398415929,-118.28726485451287,Thai Restaurant
1768,Los Feliz,34.10785849912326,-118.2884085,On The Lot (Los Feliz),34.10501048824981,-118.29127410766642,Food Truck
1769,Los Feliz,34.10785849912326,-118.2884085,The Drawing Room,34.103692755276235,-118.28708737355588,Dive Bar
